id,operator,lat,lon,wheelchair,opening_hours,position_level,surveillance,brand_wikidata,email,atm_count,description,website
5581731604,ING,51.976276,4.31735,,,,,,,,,
5586060844,Belfius,50.848819,4.355176,,,,,,,,,
5590998521,,52.363887,4.881522,,,,,,,,,
5597197176,ING,50.467457,4.863105,,,,,,,,,
5609428821,BNP Paribas,51.211511,3.2240029999999997,,,,,,,,,
5610463713,BNP Paribas Fortis,51.314363,3.128879,,,,,,,,,
5613082522,Crédit Agricole,50.633467,3.047053,,24/7,,,,,,,
5624651478,Recordbank SA,50.094994,4.520768,,,,,,,,,
5633385531,ABN AMRO,52.123754,4.651396,yes,,,,,,,,
5634848009,ABN AMRO,52.429401,4.913429,,,,,,,,,
5646291072,Rabobank,52.023265,4.273928,,,,,,,,,
5646291073,Rabobank,52.023269,4.273944999999999,,,,,,,,,
5646291074,ING,52.023894,4.276283,,,,,,,,,
5650548253,LCL,50.636397,3.026278,,24/7,,,,,,,
5676177731,,51.230804,4.442444999999998,,,,,,,,,
5685444357,Argenta,51.214226,3.2542020000000003,,,,,,,,,
5686434808,ING,52.63159399999999,4.743938,,,,,,,,,
5692312564,BNP Paribas Fortis,50.86045900000001,4.360804,,,,,,,,,
5696238389,ABN AMRO,52.303532,4.858357,,,,,,,,,
5696238390,ABN AMRO,52.303539,4.858335,,,,,,,,,
5698977821,,50.812779,3.3343559999999997,,,,,,,,,
5715133118,ABN AMRO Bank N.V.,52.906108,4.960413,,24/7,,,,,,,
5718178536,KBC,51.304872,3.141756,,Mo-Su 06:00-23:00,,,,,,,
5720258948,Rabobank,51.588332,4.919637000000002,,,,,,,,,
5732198394,Belfius,51.067523,3.733051,,,,,,,,,
5745859854,ABN AMRO,51.978296,4.129689,,,,,,,,,
5747485179,Rabobank,51.747486,4.106065,,,,,,,,,
5760205127,CIC,49.58097100000001,3.000731,,,,,,,,,
5760847343,VDK Bank,50.913107,3.6531540000000002,,,,,,,,,
5763189726,Crédit Agricole,50.173798,4.091381,,,,,,,,,
5763596861,La Caisse d’Épargne,50.296693,4.100276999999998,,,,,,,,,
5763596862,Crédit Mutuel,50.29665900000001,4.10115,,,,,,,,,
5764303991,,50.934981,4.908912,,,,,,,,,
5774048955,ING,52.075945,4.281631,,,,,,,,,
5774803473,ABN AMRO,52.37166,4.859938,,,,,,,,,
5776822655,ABN AMRO,52.471976,4.811422,,,,,,,,,
5801297655,,51.272164,3.033824,yes,,,,,,,,
5803644995,Crédit Agricole,50.630849,3.044527,,,,,,,,,
5808338969,,50.334335,3.300118,,,,,,,,,
5808414422,La Banque Postale,50.369808,3.553635,,,,,,,,,
5813257159,ABN AMRO,52.07672,4.264106,,,,,,,,,
5822221691,BNP Paribas Fortis,51.13875,3.412894,,,,,,,,,
5822221695,KBC,51.1377,3.4129629999999995,,,,,,,,,
5823109270,Crédit Mutuel,47.13297100000001,4.488787,yes,,,,Q642627,,,,
5825839266,KBC,51.348217,3.2787010000000003,,24/7,,,,,,,
5835000733,bpost,50.409861,3.8941220000000003,,06:00-23:00,,,,,,,
5836977908,,52.085405,4.3356650000000005,,,,,,,,,
5843492203,,50.124915,3.690951,,,,,,,,,
5843492292,,50.125484,3.69072,,,,,,,,,
5843492393,,50.12542,3.6909019999999995,,,,,,,,,
5852593786,,51.033079,3.758511,,,,,,,,,
5856716764,,48.298009,4.130363,,,,,,,,,
5859219387,Société Générale,49.244515,3.923281,,,,,,,,,
5866363230,ING,52.379676,4.831392,,,,,,,,,
5866548660,ABN AMRO,51.820268,4.405279,,,,,,,,,
5867497790,Société Générale,49.772688,4.720345,,,,,,,,,
5870690116,ABN AMRO,51.911758,4.3839690000000004,yes,24/7,,,,,,,
5871930145,Rabobank,51.879124,4.946861,,24/7,,,,,,,
5872596186,ING,51.915023,4.402672,,24/7,,,,,,,
5875322960,Rabobank,51.661863,4.095008999999999,,,,,,,,,
5878343103,CA,49.973051,3.916722,,,,,,,,,
5878343104,La Banque Postale,49.975043,3.9164790000000003,,,,,,,,,
5883174740,Caisse d'Épargne,46.158766,4.171661,,24/7,,,,,,,
5883175685,CIC,46.158007,4.1708419999999995,,24/7,,,,,,,
5884079280,ABN AMRO,52.059126,4.230827,,,,,,,,,
5892666991,Rabobank,51.904022,4.941326999999999,,,,,,,,,
5895641434,Rabobank,51.635276,4.37029,,,,,,,,,
5899995692,Rabobank,52.380057,4.820478,,,,,,,,,https://www.rabobank.nl
5902329758,ABN Ambro pin,51.571953,4.806274,,,,,,,,,
5906603753,,51.897827,4.4735879999999995,,,,,,,,,
5909261994,ABN AMRO,52.381673,4.821775,,,,,,,,,
5915795766,,50.816427,4.389507,,,,,,,,,
5915796685,,50.816089,4.389728,,,,,,,,,
5917927102,BNP Paribas Fortis,50.404826,4.4380370000000005,,,,,,,,,
5920424281,,47.871161,3.3492379999999997,,,,,,,,,
5922891599,Rabobank,52.055053,4.274622,,,,,,,,,
5924629028,ING,52.019725,4.297368,,,,,,,,,
5927986499,BNP Parisbas Fortis,51.001941,4.301729,,24/7,,,,,,,
5928564147,GWK,52.362534,4.88018,,,,,,,,,
5934424322,ING,51.491485,4.049628,,Mo-Th 08:00-17:00; Fr 08:00-21:00; Sa 08:00-20:00,,,,,,,
5944679228,Your Cash,52.012231,4.347957,,,,,,,,,
5981260254,Rabobank Katwijk,52.180718,4.432242,,,,,,,,,
5993465390,,53.055286,4.795413,,,,,,,,,
6003228329,,52.375844,4.9076830000000005,,,,,,,,,
6009570987,Rabobank,52.018214,4.704075,,,,,,,,,
6018123046,Rabobank,51.81191,4.6280660000000005,,,,,,,,,
6018209686,Crédit Agricole,50.245406,4.1536290000000005,,,,,,,,,
6026866463,,49.043872,3.957466,,,,,,,,,
6028953510,,49.045092,3.956983,,,,,,,,,
6029253688,Crédit Agricole,48.402874,3.736648,,,,,,,,,
6041380604,,49.043078,3.9563010000000003,,,,,,,,,
6041397028,,49.042996,3.954993,,,,,,,,,
6046853386,,50.877288,4.326415,,,,,,,,,
6049388133,BNP Paribas Fortis,51.151341,4.9024980000000005,,,,,,,,,
6060677586,ING,50.839748,4.341185,,,,,,,,,
6081600038,Fortis,50.822254,4.389497,,,,,,,,,
6088667507,ABN AMRO,52.093694,4.323576,,,,,,,,,
6110255106,Rabobank,51.588096,4.781218,,,,,,,,,
6130722710,KBC bank,51.196296,4.418278,,,,,,,,,
6133089583,,51.755937,3.86056,,,,,,,,,
6148462031,Argenta,50.994988,4.262507,,24/7,,,,,,,
6151615403,ING,52.162037,4.531976,,,,,,,,,
6151615404,ABN AMRO,52.162102,4.532382,,,,,,,,,
6151632938,Rabobank,52.158822,4.528331,,,,,,,,,
6160377885,ABN AMRO Bank,52.962026,4.759632,,24/7,,,,,,,
6186065075,ING,52.076648,4.270997,,,,,,,,,
6220424311,,51.784835,4.676602,,,,,,,,,
6221031927,Argenta,51.31459,4.949544,,,,,,,,,
6236700878,Beobank,50.812167,4.428621,,,-1.0,,,,,,
6239164246,ING,51.831232,4.147108,,24/7,,,,,,,
6256474322,ING,50.81345200000001,4.382521,yes,24/7,,,,,,,
6258771173,,50.136665,4.7463190000000015,,,,,,,,,
6294151702,Galerie d'Auchan,49.86072100000001,3.25267,,,,,,,,,
6300160718,La Banque Postale,47.490057,3.906451,yes,,,,,,,,
6302843385,ING,51.431385,4.1078800000000015,,Mo-Fr 08:30-18:00; Sa 09:00-18:00,,,,,,,
6303552471,La Banque Postale,47.7803,4.862533999999999,,,,,,,,,
6306098786,BNP Paribas Fortis,51.282476,3.0643689999999997,,Mo-Su 06:00-22:00,,,,,,,
6312814891,Argenta,51.043292,3.400344,,,,,,,,,
6331773166,Rabobank,51.892801,4.581073,,,,,,,,,
6333266928,La Banque Postale,47.368249,3.996365,,24/7,,,,,,,
6344887941,BeoBank,50.849128,4.321415,,,,,,,,,
6354421286,ABN AMRO,52.704099,4.810964,,24/7,,,,,,,
6356316484,La Banque Postale,46.159103,4.173851,no,24/7,,,,,,,
6366970418,ING,51.442323,4.928989,,,,,,,,,
6385061610,,50.619184,3.041593,,,,,,,,,
6391156171,Rabobank,51.491954,4.049769,,,,,,,,,
6396285304,Albert Heijn,51.917818,4.4449830000000015,yes,Mo-Th 08:00-20:00; Fr 08:00-21:00; Sa 08:00-20:00; Su 12:00-18:00,,,,,,,
6401788785,,52.369157,4.888884,,,,,,,,,
6401860632,Argenta,50.732439,4.237343,,,,,,,,,
6402022526,Yourcash,52.018515,4.335113,,,,,,,,,
6411817471,ABN AMRO,51.443734,4.9280870000000006,,,,,,,,,
6414505342,,52.025138,4.695599,,,,,,,,,
6424110591,La Banque Postale,46.314299,4.836361,,,,,,,,,
6428117426,,50.625869,3.1129990000000003,,,,,,,,,
6431771376,Crédit Coopératif,50.635797,3.0558330000000002,,,,,,,,,
6432524072,Rabobank,52.438671,4.8172190000000015,,,,,,,,,
6433576068,,52.028498,4.314767,,,,,,,,,
6459700736,ABN AMRO,52.066478,4.297156,,,,,,,,,
6459700737,ABN AMRO,52.066489,4.297182,,,,,,,,,
6459700740,ING,52.076637,4.314146,,,,,,,,,
6466089686,Crelan,50.898436,4.137782,,24/7,,,,,,,
6471878968,ABN Ambro,51.922911,4.4684919999999995,,,,,,,,,
6473815285,ABN AMRO,52.088264,4.3827169999999995,,,,,,,,,
6484224785,forêt,50.478782,3.580318,,,,,,,,,
6487823903,Société Générale,50.615969,3.1321630000000003,,,,,,,,,
6502066881,ING,51.659231,4.863639,,,,,,,,,
6503263885,Belfius,51.222755,4.434674,,,,,,,,,
6509564201,Euronet,52.37098,4.889059,,24/7,,,,,,,
6522511384,ABN AMRO,51.395636,3.5563519999999995,,24/7,,,,,,,
6538276544,,48.949821,4.888019,,,,,,,,,
6539489516,ING,52.035687,4.315443,,,,,,,,,
6553508810,,52.715125,4.733023,,,,,,,,,
6553667663,Rabobank,51.947615,4.8590599999999995,,,,,,,,,
6574771221,ING,51.031405,3.703733,,,,,,,,,
6576857185,Rabobank,51.978054,4.1285620000000005,,,,,,,,,
6591450397,ING,52.056081,4.315567,,,,,,,,,
6591560560,,52.055437,4.31433,,,,,,,,,
6594589874,,50.948964,3.130025,,,,,,,,,
6603795108,VDK,51.185317,3.5625970000000002,,,,,,,,,
6609607679,Rabobank,51.886715,4.49185,,,,,,,,,
6620965032,Rabobank,52.321247,4.857214,,,,,,,,,
6622017737,bpost,50.860095,4.359873,,,,,,,,,
6627368372,Crelan,51.230577,3.677887,,,,,,,,,
6629679155,Rabobank,51.573089,3.7030489999999996,,,,,,,,,
6641286315,ING,52.013053,4.336231,,,,,,,,,
6641434161,,52.085085,4.892411,,,,,,,,,
6644627329,,51.138295,3.415947,,,,,,,,,
6654989687,,46.78147,4.8540410000000005,,,,,,,,,
6655009844,LCL,46.782581,4.85351,,,,,,,,,
6660231528,,51.243865,4.895396,,Mo-Su 06:00-23:00,,,,,,,
6660479968,Rabobank,51.822054,4.258707,yes,,,,,,,,
6665426960,,49.259163,4.024641,,,,,,,,,
6665637950,LCL,47.177286,3.020114,,,,,,,,,
6665637952,BNP Paribas,47.17720900000001,3.017048,,,,,,,,,
6669962170,Rabobank,51.448903,4.034421,,,,,,,,,
6677221771,Beobank,50.837833,4.4077410000000015,,,-2.0,,,,,,
6693699014,ABN AMRO,52.664,4.8284150000000015,,,,,Q287471,,,,
6693699015,ABN AMRO,52.66402,4.828386,,,,,Q287471,,,,
6698871788,,47.459968,3.520605,yes,,,,,,,,
6698878485,,47.459605,3.5210470000000003,yes,,,,,,,,
6700659191,,48.828289,4.9865639999999996,yes,,,,,,,,
6707625946,Rabobank Altena-Bommelerwaard,51.814075,4.891697,,,,,,,,,
6707983990,ING,50.845999,4.383868,,,,,,,,,
6708202435,,49.477684,4.578767,,,,,,,,,
6716441292,Rabobank,51.82928,4.19039,,,,,,,,,
6720667153,Rabobank,52.674348,4.905539,,,,,,,,,
6727441688,ING,52.166463,4.506265,,,,,,,,,
6727457685,ING,52.159689,4.497164,,,,,,,,,
6746669095,,52.073681,4.318576999999999,,,,,,,,,
29223387,Nordea,54.984624,12.285885,,,,,,,,,
29535198,,55.609132,12.999771,,,,,,,,,
29535219,,55.603712,13.003602,,,,,,,,,
29535220,,55.607643,13.002974,,,,,,,,,
29950905,Freisinger Bank eG,48.39904600000001,11.740103,yes,,,,,,,,
29963342,Deutsche Bank,51.806499,10.335306,no,24/7,,indoor,,,,,
30007993,Česká spořitelna,50.016965,14.443264000000001,,,,,,,,,
30441921,,55.693792,12.532758,,,,,,,,,
30441922,,55.693475,12.53299,,,,,,,,,
32519553,Sparkasse,48.061388,12.23311,,,,,,,,,
49535514,,54.774178000000006,11.499537,,,,,,,,,
49535517,,54.774316000000006,11.50033,,,,,,,,,
49535519,,54.774626,11.500824,,,,,,,,,
49535521,,54.774585,11.502348,,,,,,,,,
59620836,Volksbank,52.274434,10.528224,limited,24/7,,,,,,,
59995539,Volksbank,52.266301,10.520558,yes,,,,,,,,
60636133,Sparkasse,52.285869,10.587887,yes,,,,,,,,
60848449,Deutsche Bank,52.531741,13.469267000000002,yes,24/7,,,,,,,
61334693,,50.254136,12.405896,,,,,,,,,
78252154,Bank für Sozialwirtschaft,52.52374399999999,13.398627,yes,,,,,,,,
82539010,Sparkasse,48.0646,11.664964999999999,limited,24/7,,,,,,,
82556135,Česká spořitelna,50.256441,14.514282000000001,,,,,,,,,
82562185,Sparkasse,48.127915,11.604369,yes,,,,,,,,
82613395,"MONETA Money Bank, a.s.",50.258922,14.516143,yes,24/7,,,,,,,
82613399,,50.259767,14.517335999999998,,,,,,,,,
86663341,Postbank AG,48.153252,11.531581,no,24/7,,,,,,,
87036263,Sparda-Bank,52.532985,13.384282,yes,,,,,,,,
89275133,Bankhaus August Lenz,52.518025,13.406956,,,,,,,,,
94792738,Postbank,51.31469,12.374184,yes,"Mo-Fr 08:00-18:30, Sa 09:00-12:00",,,,,,,
115197588,Sparkasse,51.023212,13.742632999999998,limited,,,,,,,,
148660895,Postbank,48.129566,11.366029,yes,,,,,,,,
155416622,Česká spořitelna,50.13485900000001,14.514220000000002,,,,,,,,,
166149454,,48.172178,12.831866,yes,,,,,,,,
171485329,Sparkasse,51.565582,12.971744000000001,,,,,,,,,
171485351,ING,51.55520900000001,13.000735,,,,,,,,,
173671746,Sparkasse,48.137519,11.561158,no,,,,,,,,
174671356,Sparkasse,50.683231,10.912605000000001,yes,,,,,,,,
174671390,Sparkasse,50.685271,10.914208,,24/7,,,,,,,
190739112,Sparkasse,51.176866,14.433613000000001,,,,,,,,,
193514475,,51.52123,14.005097,yes,,,,,,,,
206121399,Deutsche Bank,51.331027,12.373439,yes,,,,,,,,
206349697,Sparkasse,48.276881,11.791258000000001,,,,,,,,,
206933208,,50.85458,14.843767000000001,,,,,,,,,
211235635,Sparkasse,48.111556,11.594382000000001,yes,24/7,,,,,,,https://www.sskm.de/
213113204,Sparkasse,52.54275,13.392862,yes,,,,,,,,
221482897,Sparkasse,50.147526,11.068013,yes,24/7,,,,,,,https://www.sparkasse-co-lif.de/
221769716,Sparkasse,48.193113,11.616499000000001,yes,,,,,,,,
225403604,Deutsche Bank,51.761061,14.348699,,,,,,,,,
225426456,Sparkasse,51.71748,14.322063,limited,,,,,,,,
229704037,Postbank,52.754727,13.247428,yes,,,,,,,,
234387976,Volksbank,54.23642099999999,10.283164,limited,,,,,,,,
244523595,,50.682375,13.870686,,,,,,,,,
245007271,Sparkasse,50.219893,11.942861,yes,,,,,,,,
245791589,Sparkasse,51.496202,10.003607,no,,,,,,,,
246242933,Sparkasse,49.753791,10.028158,,,,,,,,,
247766975,Volksbank,52.424471,10.917439,,,,,,,,,
247795875,Sparkasse,54.08564499999999,12.112112,no,24/7,,,,,,,
247795890,Santander Consumer Bank,54.088483,12.124941999999999,limited,24/7,,,,,,,
247823485,Bankomat AB,57.699186,11.933953,,,,,,,,,
247823576,,57.708538,11.969025,,,,,,,,,
247823577,Bankomat AB,57.709851,11.968216,,,,,,,,,
247823643,Nordea,57.752129,12.03174,,,,,,,,,
247823644,,57.75170600000001,12.032053999999999,,,,,,,,,
247823665,Swedbank,57.696578,11.986854,,,,,,,,,
248164256,Deutsche Bank,51.336581,12.373503,yes,"Mo,Tu,Th 09:30-18:00, We,Fr 09:30-16:00",,,,,,,
248198243,Volksbank,51.062741,13.754142000000002,yes,24/7,,,,,,,
248407964,Česká spořitelna,50.068155,14.508197000000001,,,,,,,,,
248521392,Volksbank,50.847285,12.938459,yes,,,,,,,,
250534980,Deutsche Bank,51.301658,12.396581,yes,,,,,,,,
250534981,Sparkasse,51.300998,12.397293,yes,,,,,,,,
250734065,Sparkasse,51.318892,12.399815,yes,,,,,,,,
250803580,Sparkasse,51.305948,12.39681,yes,,,,,,,,
250942212,Postbank,51.78366,14.316648,,,,,,,,,
251069058,Postbank,48.732618,11.184975,,,,,,,,,
251500613,,53.557801,13.258154000000001,yes,,,,,,,,
251501133,Sparkasse,53.576463,13.281393,,,,,,,,,
251737163,Deutsche Bank,51.034167,13.72296,limited,24/7,2.0,,,,,,
251874282,Sparkasse,48.131699,11.575403,no,,,,,,,,
252105580,Sparkasse,50.262862,10.964722,no,,,,,,,,
252105581,Volksbank,50.262337,10.960529,yes,24/7,,,,,,,
252105584,Postbank,50.262048,10.964004,yes,,,,,,,,
252203256,Sparkasse,50.107418,10.995673,,,,,,,,,
252660094,Sparkasse,51.054752,13.720735999999999,no,,,,,,,,
252662531,,51.319097,12.289938000000001,yes,,,,,,,,
252816039,Volksbank,51.322706,12.288153999999999,limited,,,,,,,,
253354321,Sparkasse,51.337146,12.374183,yes,,,,,,,,
253624651,Sparkasse,52.512209,13.453270000000002,no,24/7,,,,,,,
253909083,Deutsche Bank,51.00037800000001,13.829239000000001,yes,,,,,,,,
255162582,Volksbank,51.337083,12.374346000000001,no,24/7,,,,,,,
255561219,Sparkasse,51.323105,12.331543,yes,,,,,,,,
255650631,Sparkasse,51.312131,12.280353999999999,,,,,,,,,
256511138,,46.069041,14.489612,,,,,,,,,
256598417,Commerzbank,50.836269,12.918130999999999,,,,,,,,,
256779562,Volksbank,50.102894,14.449810000000001,,24/7,,,,,,,
256779563,Unicredit Bank,50.103096,14.450165,,,,,,,,,
256779572,Pharro,50.101558,14.50174,,24/7,,,,,,Železniční stanice ČD - Praha Libeň,
256912457,Sparda-Bank,48.06305,11.679555,yes,24/7,,,,,,,
257098564,,48.313487,14.286591,,,,,,,,,
257689211,Sparkasse,49.930056,11.585878999999998,yes,,,,,,,,
257812441,Česká spořitelna,50.109195,14.577426,yes,,,,,,,,
259010219,Sparkasse,49.91261,11.509796000000001,,,,,,,,,
259488939,Sparkasse,52.252028,10.639842999999999,,24/7,,,,,,,
259863265,,48.330234,14.287721,,,,,,,,,
260505992,,46.050676,14.501346,,,,,,,,,
260555706,OSPA Rostock,54.088221,12.137294,yes,24/7,,,,,,,
260685017,,48.360586,14.256809,limited,,,,,,,,
261697115,Sparkasse,53.766639,10.265594,,,,,,,,,
262083089,,48.292054,14.30359,,,,,,,,,
262213745,,48.310546,14.233498999999998,,,,,,,,,
262514278,Komerční banka,50.06831,14.509192,,,,,,,,,
262612118,Sparkasse,48.174274,11.551163,yes,,,,,,,,
263891458,Česká spořitelna,50.119537,14.499657000000001,,,,,,,,,
263891459,Komerční banka,50.120095,14.498795000000001,,,,,,,,,
263905362,Pharro,50.125918,14.489073999999999,,,-1.0,,,,,,
263905364,Pharro,50.125325,14.515966,,,-1.0,,,,,,
264152891,,50.228923,12.870097999999999,limited,,,,,,,,
264690458,Reisebank,49.29870800000001,10.577549000000001,no,,,,,,,,
264838978,ČSOB,50.100599,14.446329,,,,,,,,,
264928090,,47.670218,12.404822,,,,,,,,,
264929092,,47.668055,12.404235,,,,,,,,,
264929186,,47.669074,12.404817999999999,,,,,,,,,
265431799,Česká spořitelna,49.778586,14.684071,,,,,,,,,
265596697,,52.260831,10.371978,,,,,,,,,
265596701,,52.260693,10.37105,,,,,,,,,
265611515,Sparkasse,49.293226,11.416747,yes,,,,,,,,
266006744,Sparkasse,51.06467,13.182124,,,,,,,,,
266104340,Volksbank,52.410853,10.401139,yes,24/7,,,,,,,https://www.vbsila.de/
266104690,Sparkasse,52.410835,10.401135,yes,24/7,,,,,,,https://www.spk-gifhorn-wolfsburg.de
266228340,,50.242583,12.744261999999999,,,,,,,,,
266496913,HypoVereinsbank,48.127816,11.630289,limited,24/7,,,,,,,http://www.hvb.de
266535133,,46.625912,14.311003,yes,,,,,,,,
266579390,Postbank,48.139701,11.561361,yes,24/7,,,,,,,
266622701,Volksbank,52.51232099999999,13.61195,yes,,,,,,,,
266946850,Sparkasse,51.019569,13.721504000000001,yes,,,,,,,,
266974349,Sparkasse,51.375398,12.412552,limited,,,,,,,,
266977723,Deutsche Bank,51.375059,12.411447,yes,,,,,,,,
267025049,ING,51.020091,13.730317999999999,,"Mo-Su,PH 00:00-24:00",,,,,,,
267276273,,46.625253,14.310689000000002,,,,,,,,,
267503190,Volksbank,52.251334,10.642984,,,,,,,,,
267583790,,57.664695,11.874178,,,,,,,,,
267817902,Česká spořitelna,50.106996,14.56121,,,,,,,,,
267830807,Sparkasse,48.127388,11.630013,,24/7,,,,,,,
267922517,PKO BP,53.432908,14.549469,,,,,,,,,
268113443,Valovis Commercial Bank,52.262524,10.518871,limited,,,,,,,,
268504104,Sparkasse,49.38439,10.185697,,24/7,,,,,,,
269272156,Sparkasse,50.682778000000006,10.933446,yes,24/7,,,,,,,
269418320,Sparkasse,51.375616,12.360128999999999,yes,,,,,,,,
269478773,Sparkasse,52.433232,13.535451,,,,,,,,,
269493431,Volksbank,50.070897,10.157871,no,,,,,,,,
269522997,Sparkasse,48.330947,14.317886999999999,yes,,,,,,,,
269758850,,46.05152,14.487654000000001,yes,,,,,,,,
269927420,Sparkasse,52.263787,10.529658999999999,yes,,,indoor,,,,,
269949123,Sparkasse,50.556066,12.755767,,,,,,,,,
269954620,Cassa Rurale di Fiemme,46.311942,11.602203,,,,,,,,,
270090372,,51.033265,13.894210000000001,,,,,,,,,
270409429,Sparkasse,47.447222,10.239682,,,,,,,,,
270411135,Postbank,47.460727,10.27144,yes,,,,,,,,
270777694,Sparkasse,51.376837,10.137678,,,,,,,,,
270979417,Sparkasse,50.683551,10.919274,yes,24/7,,,,,,,
271152003,,49.373643,10.187768,no,,,,,,,,
271278126,"MONETA Money Bank, a.s.",50.056156,14.470142000000001,,,,,,,,,
271654143,Sparkasse,49.94356,11.534357,yes,,,,,,,,
271809133,Postbank,52.254521,10.540573,limited,,,,,,,,
271823607,transact elektronische Zahlungssysteme GmbH,54.077934,12.130194,yes,24/7,,,,,,,
272197593,,49.040689,11.918357,,,,,,,,,
272518823,Postbank,53.551515,10.006264999999999,yes,24/7,,,,,,,
272625652,Sparkasse,52.335873,13.413304,yes,24/7,,,,,,,
273413007,Sparkasse,50.995234,13.825849,yes,,,,,,,,
273724231,Česká spořitelna,49.77894000000001,13.369344,,,,,,,,,
273735951,Česká spořitelna,49.74331,13.387820999999999,,,,,,,,,
273741654,Komerční banka,49.728552,13.343732000000001,,,,,,,,,
274850440,HypoVereinsbank,53.544652,10.021709,yes,,,,,,,,
274964095,Sparkasse,53.60456800000001,10.216264,yes,,,,,,,,
275278562,PKOBP,51.78159,14.980579,,,,,,,,,
275460333,Volksbank,52.268177,10.540238,yes,,,,,,,,
275460383,Commerzbank,52.26785200000001,10.540414,yes,,,,,,,,
275916749,DiBa,51.062703000000006,13.680181,yes,,,,,,,,
276115448,Deutsche Bank,51.728156,14.327779000000001,,,,,,,,,
276174628,Commerzbank,51.106965,13.629399,,,,,,,,,
276276658,Volksbank,47.409564,10.277776,yes,,,,,,,,
276637524,,48.35064000000001,14.160105999999999,,,,,,,,,
276711249,Sparkasse,48.112641,11.532051,yes,"Mo-Su,PH 00:00-24:00",,,,,,,
276740571,Jyske Bank,55.584649,12.319099000000001,,,,,,,,,
277028377,Sparkasse,50.632168,10.739958,yes,,,,,,,,
277171594,Volksbank,50.932426,12.706095,,,,,,,,,
277464309,,48.322542,14.193879999999998,,,,,,,,,
277471544,Sparkasse,48.311805,14.172632,,,,,,,,,
277834165,Erfurter Bank,50.976925,11.025236999999999,no,,,,,,,,
278076923,Sparkasse,53.695459,10.13906,yes,,,,,,,,
278401500,Sparkasse,48.177081,11.572989999999999,yes,,,,,,,,
278487907,Volksbank,53.594419,10.044411,yes,Mo-Sa 07:00-21:00,,,,,,,
278646729,Euronet,54.066454,13.956921,,,,,,,,,
278778955,Degussa Bank,48.091503,11.647932,,,,,,,,,
278808939,Volksbank,48.176852,11.755595,yes,,,,,,,,
279465358,Volksbank,47.713033,13.621720999999999,,,,,,,,,
279611718,Sparkasse,48.021027,11.486842999999999,,"Tu,Fr 08:45-12:30,13:30-16:00; We 08:45-12:30",,,,,,,https://www.kskmse.de
280090150,,48.121922,14.879853,yes,,,,,,,,
280115166,ING,51.214036,13.730566,,,,,,,,,
280305948,Sparkasse,48.063148,11.650116,,,,,,,,,
280489797,Sparkasse,52.27427,10.524299000000001,limited,24/7,,,,,,,
280490247,Sparkasse,52.266912,10.517791,yes,,,,,,,,
280543616,ING,52.439744,13.351257,,,,,,,,,
280591972,Sparkasse,52.264844,10.521653,yes,,,,,,,,
280591976,ING,52.263478000000006,10.520992999999999,yes,,,,,,,,
280673804,Sparkasse,50.809819,10.221311,yes,24/7,,,,,,,
280850681,Sparkasse,50.917589,13.342703,yes,,,,,,,,
281076425,Volksbank,49.725915,11.062660000000001,,,,,,,,,
281155778,Sparkasse,47.779696,10.359064,,,,,,,,,
281895066,Euronet,51.147049,14.979626000000001,limited,,,,,,,,
282096323,Česká spořitelna,50.07412100000001,14.418575,,,,,,,,,
282096902,Volksbank,50.075562,14.418857000000001,,,,,,,,,
282096903,Unicreditbank,50.075189,14.418732,,,,,,,,,
282230816,Sparkasse,48.223126,10.106946,yes,,,,,,,,
282420329,Sparkasse,52.510403,13.456185999999999,limited,,,,,,,,
282421452,Volksbank,54.053043,13.774816,yes,,,,,,,,
282424220,Bankhaus August Lenz,52.513006,13.458232,yes,,,,,,,,
282444037,Sparkasse,51.484192,11.972255,yes,24/7,,,,,,,
282448633,Volksbank,51.483188,11.969785,yes,24/7,,,,,,,
282449016,Sparda-Bank,51.483261,11.969555999999999,no,05:00-22:00,,,,,,,
282497268,Volksbank,51.008582,10.994152,yes,Mo-Sa 10:00-20:00,,,,,,,
282546209,ČSOB,50.089436,14.468135,,,,,,,,,
282546217,Česká spořitelna,50.091231,14.438448999999999,yes,,,,,,,,
282546220,Komerční banka,50.090383,14.436851,,,,,,,,,
282594265,Volksbank,48.269229,10.890488000000001,yes,,,,,,,,
282594267,Sparkasse,48.27003,10.88847,yes,,,,,,,,
282595016,Deutsche Bank,48.299086,10.900516,yes,24/7,,,,,,,
282595468,Sparda-Bank,48.36701,10.887889,yes,,,,,,,,
282595647,Augusta-Bank,48.391033,10.838225999999999,no,,,,,,,,
282740313,Handels- und Gewerbebank,48.391481,10.854648,,,,,,,,,
282741074,Sparkasse,48.390517,10.881177000000001,,,,,,,,,
282806540,Volksbank,48.390959,10.837551,yes,,,,,,,,
282806545,UniCredit Bank AG,48.392219,10.83575,yes,,,,,,,,
282806558,Sparkasse,48.365937,10.887672,limited,,,,,,,,
282806560,Augusta-Bank,48.365706,10.888116,yes,,,,,,,,
282806566,Sparkasse,48.385292,10.880225,yes,,,,,,,,
282806567,Sparkasse,48.381599,10.873924,yes,,,,,,,,
282806569,Sparkasse,48.379937,10.852961,yes,"Mo-Th 08:30-13:00, Mo-We 14:00-16:00, Th 14:00-18:00, Fr 08:30-15:00",,,,,,,
